elo1,elo2
1321.477,1548.326
1291.374,1594.496
1641.764,1378.931
1591.644,1404.693
1415.818,1493.235
1502.29,1541.021
1511.753,1669.325
1492.566,1543.025
1580.026,1553.606
1515.982,1466.32
1496.175,1313.767
1454.303,1279.069
1606.802,1606.752
1611.208,1489.497
1623.705,1650.095
1527.705,1400.604
1370.6,1601.855
1640.51,1381.857
1454.75,1536.641
1394.482,1477.88
1461.614,1311.233
1558.406,1556.277
1497.411,1423.429
1481.416,1538.776
1375.675,1507.67
1558.57,1594.856
1500.886,1463.285
1349.012,1527.883
1274.056,1691.581
1507.886,1650.72
1630.417,1374.951
1623.079,1567.032
1395.759,1504.88
1646.691,1615.498
1423.835,1576.696
1596.408,1460.808
1598.056,1586.8
1460.032,1510.33
1503.85,1349.222
1584.231,1424.358
1302.272,1266.826
1534.124,1598.726
1698.812,1453.841
1550.2,1364.38
1536.259,1488.572
1594.045,1593.703
1470.288,1459.316
1670.034,1569.195
1557.837,1406.486
1516.742,1552.248
1516.342,1622.137
1702.868,1542.764
1437.391,1326.696
1641.692,1513.376
1681.393,1504.968
1568.576,1557.732
1619.171,1596.295
1412.293,1274.353
1449.785,1492.213
1363.677,1508.44
1562.719,1663.463
1427.412,1483.269
1585.72,1423.433
1496.349,1568.858
1477.945,1617.211
1708.272,1652.596
1566.454,1598.255
1294.744,1690.012
1502.472,1394.171
1624.41,1263.213
1511.455,1444.239
1356.848,1319.848
1689.466,1543.63
1514.586,1427.598
1395.465,1536.716
1336.33,1594.849
1519.953,1507.959
1607.72,1712.649
1467.663,1578.672
1587.169,1425.671
1506.51,1586.037
1259.378,1323.459
1507.987,1443.018
1460.173,1409.88
1346.077,1656.282
1290.695,1595.304
1628.245,1413.849
1648.22,1495.521
1559.855,1545.254
1330.618,1576.814
1388.684,1694.062
1537.36,1532.304
1589.853,1352.96
1474.134,1570.221
1266.289,1519.791
1534.887,1376.161
1598.165,1631.194
1400.925,1534.206
1554.472,1316.549
1520.192,1722.204
1618.414,1371.165
1282.725,1404.092
1638.002,1453.974
1483.836,1493.706
1592.361,1422.987
1431.214,1469.128
1549.472,1603.274
1706.585,1659.905
1436.542,1504.263
1589.926,1649.404
1540.329,1597.523
1473.279,1370.72
1442.572,1263.105
1560.497,1251.702
1310.524,1626.883
1735.13,1562.82
1442.797,1507.267
1362.697,1507.771
1498.589,1639.631
1536.583,1597.457
1618.783,1345.356
1423.712,1457.545
1417.825,1726.859
1534.378,1610.575
1303.415,1590.105
1506.137,1731.777
1583.195,1247.432
1450.35,1561.758
1576.948,1633.992
1489.381,1436.158
1743.928,1533.638
1460.683,1507.315
1336.83,1417.26
1623.498,1564.767
1630.905,1485.577
1557.092,1631.715
1374.035,1412.907
1358.421,1523.546
1554.021,1255.327
1445.099,1615.832
1443.596,1751.685
1739.115,1562.716
1589.06,1432.69
1435.726,1640.954
1475.528,1642.47
1525.881,1340.405
1241.567,1578.106
1318.364,1339.572
1648.224,1545.795
1248.334,1510.64
1545.418,1498.799
1651.845,1482.824
1553.947,1579.419
1414.899,1336.549
1561.014,1524.402
1446.537,1536.962
1570.497,1655.338
1584.518,1242.148
1517.939,1423.665
1538.68,1294.487
1363.449,1353.057
1573.381,1371.902
1757.422,1526.277
1514.92,1516.825
1653.014,1437.859
1701.719,1379.547
1569.276,1515.902
1661.946,1513.229
1559.985,1601.842
1472.723,1235.155
1414.223,1600.112
1419.908,1602.096
1589.08,1584.976
1405.729,1704.465
1564.98,1671.342
1384.038,1427.93
1618.344,1667.661
1507.514,1289.224
1228.056,1447.143
1542.079,1662.944
1685.786,1395.991
1237.586,1479.822
1489.666,1572.791
1574.86,1520.198
1579.234,1543.943
1332.468,1589.036
1360.307,1540.049
1409.924,1535.875
1635.077,1584.199
1476.435,1482.581
1476.273,1310.527
1546.211,1608.682
1441.55,1467.711
1316.472,1533.868
1566.741,1499.37
1499.755,1565.042
1577.744,1571.948
1562.39,1538.437
1401.591,1498.466
1428.762,1436.429
1535.313,1383.262
1430.5,1592.462
1400.114,1614.113
1586.636,1580.034
1524.421,1542.711
1538.626,1440.063
1483.113,1588.655
1425.127,1431.439
1566.568,1483.066
1449.552,1437.675
1303.734,1551.939
1597.752,1454.936
1584.905,1526.171
1582.788,1459.709
1572.653,1504.08
1578.015,1582.998
1370.048,1307.629
1548.527,1576.407
1456.394,1569.988
1462.382,1646.623
1512.549,1376.786
1568.281,1411.951
1497.605,1503.487
1471.4,1604.963
1581.667,1535.278
1444.521,1558.551
1444.615,1453.576
1300.891,1444.715
1527.496,1599.867
1549.238,1297.121
1561.145,1440.801
1655.429,1554.582
1506.112,1523.799
1415.828,1597.976
1481.084,1601.135
1514.356,1611.887
1576.234,1428.253
1430.426,1621.302
1403.692,1535.177
1596.503,1290.552
1417.119,1626.109
1568.875,1515.591
1335.243,1444.929
1633.777,1465.915
1471.353,1529.741
1373.744,1544.298
1585.954,1410.363
1627.926,1576.539
1558.558,1450.254
1506.062,1571.521
1493.485,1637.898
1595.904,1481.119
1410.551,1437.771
1461.794,1503.255
1518.18,1454.293
1420.69,1580.779
1572.647,1527.694
1288.565,1368.52
1558.291,1497.839
1605.457,1469.937
1359.751,1590.98
1423.708,1553.775
1442.543,1598.49
1641.176,1555.807
1534.448,1411.653
1467.994,1653.943
1580.328,1472.791
1512.339,1459.402
1330.047,1556.635
1543.04,1544.054
1604.792,1609.029
1543.79,1327.038
1564.747,1597.626
1608.561,1403.843
1412.736,1394.096
1474.244,1607.432
1460.705,1615.992
1464.811,1556.287
1573.396,1498.229
1597.874,1383.511
1430.601,1428.904
1511.813,1450.773
1457.844,1377.928
1558.374,1554.058
1449.121,1434.39
1535.177,1615.947
1494.745,1617.725
1632.91,1394.678
1434.287,1523.951
1448.766,1351.505
1586.708,1588.977
1533.036,1550.216
1496.173,1452.409
1486.165,1489.108
1510.424,1410.956
1400.69,1418.001
1320.612,1470.591
1472.555,1379.406
1522.037,1610.223
1347.863,1441.505
1629.086,1541.528
1580.789,1623.362
1664.092,1570.905
1435.083,1462.066
1625.924,1522.62
1585.46,1471.415
1601.979,1515.714
1371.984,1491.995
1415.211,1602.996
1446.799,1642.252
1353.691,1628.707
1606.29,1464.569
1509.131,1545.723
1528.363,1477.167
1465.16,1479.977
1565.462,1639.413
1431.989,1572.828
1459.559,1601.155
1594.924,1617.625
1468.246,1405.005
1360.583,1347.872
1503.396,1537.283
1490.775,1634.526
1379.974,1468.367
1628.098,1444.834
1456.811,1487.809
1500.068,1586.537
1599.811,1448.945
1615.88,1598.276
1438.716,1374.157
1461.951,1393.526
1437.512,1576.778
1527.569,1527.714
1376.958,1602.175
1438.076,1368.86
1494.361,1339.596
1475.291,1476.175
1435.526,1425.935
1365.732,1610.374
1512.965,1621.913
1632.095,1634.856
1624.68,1447.316
1649.126,1469.329
1603.244,1554.396
1582.061,1476.77
1447.14,1478.519
1559.036,1411.046
1567.045,1412.815
1505.7,1634.6
1328.257,1643.187
1654.025,1395.174
1624.391,1650.773
1619.247,1512.937
1411.762,1599.77
1562.294,1618.829
1463.39,1359.887
1400.412,1351.715
1464.43,1535.303
1623.764,1579.448
1538.811,1488.076
1459.061,1492.989
1437.397,1457.983
1434.779,1484.106
1403.478,1412.722
1601.415,1495.472
1366.718,1370.953
1629.729,1608.435
1388.545,1645.621
1317.612,1579.708
1638.657,1449.482
1580.718,1494.678
1491.855,1381.173
1622.494,1427.76
1524.291,1466.93
1501.046,1403.097
1549.188,1417.839
1403.525,1356.347
1502.455,1636.507
1504.26,1477.699
1653.832,1660.654
1471.653,1559.741
1334.879,1373.223
1386.236,1486.575
1337.429,1649.05
1586.896,1684.396
1515.655,1613.523
1310.424,1648.581
1510.306,1479.119
1571.135,1499.805
1652.983,1402.792
1630.09,1504.645
1626.376,1381.183
1439.559,1422.443
1403.411,1489.911
1483.364,1611.788
1563.616,1517.907
1591.584,1461.737
1627.287,1660.2
1326.605,1366.209
1374.051,1463.299
1503.284,1396.971
1569.892,1524.851
1395.575,1479.357
1531.059,1409.512
1714.786,1618.146
1588.688,1625.894
1464.575,1341.892
1633.508,1603.676
1400.265,1659.874
1496.351,1340.859
1461.502,1467.865
1492.835,1556.505
1609.796,1345.662
1347.152,1510.273
1432.092,1723.267
1589.61,1627.388
1385.934,1606.626
1451.417,1644.7
1328.66,1445.898
1609.665,1565.946
1509.014,1389.983
1504.758,1483.47
1370.174,1446.694
1508.48,1364.913
1477.807,1585.728
1472.297,1387.46
1672.679,1642.787
1648.635,1459.731
1654.33,1338.342
1659.353,1427.327
1436.764,1617.116
1336.82,1565.233
1400.228,1503.741
1632.027,1604.265
1437.738,1486.546
1601.142,1461.303
1526.924,1462.392
1736.707,1473.165
1661.136,1489.96
1612.734,1418.651
1604.625,1501.021
1369.798,1392.994
1423.874,1356.403
1412.451,1543.584
1661.483,1562.051
1392.072,1390.369
1612.017,1606.563
1555.479,1581.397
1444.456,1449.716
1478.396,1567.7
1474.46,1471.892
1476.341,1439.839
1551.399,1488.493
1416.52,1551.734
1602.275,1509.606
1464.78,1441.102
1523.472,1450.819
1436.016,1538.007
1386.636,1506.296
1478.506,1642.569
1555.707,1574.579
1487.702,1517.712
1374.014,1672.915
1375.22,1478.561
1481.358,1428.478
1531.652,1415.61
1459.787,1514.444
1475.766,1492.934
1661.288,1564.126
1550.62,1581.168
1609.713,1483.072
1580.463,1420.672
1485.21,1502.169
1463.28,1638.118
1466.481,1408.426
1507.542,1393.676
1499.978,1675.524
1366.253,1467.482
1555.523,1680.676
1466.151,1469.091
1451.01,1434.978
1496.253,1593.031
1549.89,1404.016
1381.191,1601.841
1457.063,1505.82
1576.265,1539.253
1505.436,1625.303
1560.895,1520.027
1408.104,1404.094
1511.637,1569.39
1499.558,1387.63
1518.288,1470.813
1393.288,1555.948
1620.434,1596.859
1536.183,1388.094
1444.455,1519.068
1456.164,1506.367
1525.47,1520.438
1700.015,1380.821
1525.053,1605.45
1445.641,1590.465
1398.222,1442.444
1555.685,1429.824
1362.598,1463.631
1533.88,1656.434
1524.975,1490.787
1418.91,1555.861
1525.166,1483.834
1564.327,1705.555
1504.759,1515.698
1380.685,1610.182
1375.282,1566.716
1546.921,1512.987
1469.886,1414.911
1425.925,1458.764
1425.755,1382.099
1677.326,1576.008
1567.137,1410.444
1583.582,1537.272
1500.064,1539.114
1540.368,1543.592
1545.496,1373.475
1641.285,1522.957
1523.675,1447.137
1485.345,1447.208
1560.286,1535.083
1724.385,1344.253
1689.203,1505.54
1523.929,1521.922
1536.951,1425.258
1603.887,1399.344
1504.095,1617.392
1481.976,1498.535
1564.131,1418.792
1360.717,1608.901
1363.524,1457.768
1543.288,1526.739
1415.034,1453.651
1499.962,1340.572
1534.842,1555.447
1406.453,1364.245
1427.523,1728.067
1594.748,1430.909
1576.47,1577.753
1547.175,1437.589
1516.966,1509.741
1394.33,1654.501
1624.826,1348.482
1511.032,1428.776
1392.516,1420.32
1383.178,1510.922
1554.035,1424.005
1327.535,1610.154
1534.819,1387.521
1522.743,1512.999
1621.136,1694.781
1440.991,1501.643
1560.527,1427.695
1472.673,1415.503
1491.139,1562.271
1345.531,1368.93
1528.899,1591.951
1487.6,1409.181
1564.85,1417.023
1397.371,1579.367
1505.286,1381.767
1548.124,1735.27
1672.174,1540.574
1568.759,1508.344
1493.626,1354.561
1643.744,1627.777
1490.805,1533.453
1410.909,1571.199
1548.142,1561.682
1535.078,1448.017
1600.011,1584.132
1376.91,1468.448
1584.537,1539.539
1555.811,1626.057
1404.832,1352.108
1501.313,1500.383
1376.727,1413.19
1450.228,1400.17
1436.824,1395.484
1620.468,1645.445
1525.287,1362.353
1395.468,1645.464
1586.623,1567.302
1492.971,1577.041
1748.317,1435.925
1429.124,1585.374
1582.328,1498.863
1616.37,1535.379
1605.799,1503.542
1395.118,1442.875
1518.277,1346.495
1754.712,1461.418
1361.822,1424.563
1453.491,1471.688
1429.53,1479.552
1552.042,1496.996
1601.883,1390.645
1378.817,1530.008
1680.539,1421.274
1628.126,1610.409
1540.105,1481.75
1528.24,1759.179
1593.209,1409.094
1523.622,1410.295
1347.042,1336.532
1427.697,1608.594
1413.183,1646.488
1490.78,1450.226
1332.7,1382.119
1564.272,1443.429
1499.989,1618.562
1526.301,1688.63
1453.684,1368.72
1487.981,1456.951
1601.815,1522.737
1424.309,1505.803
1396.706,1544.431
1435.847,1501.6
1597.387,1404.957
1403.531,1645.836
1621.992,1601.501
1477.424,1521.163
1400.802,1469.08
1709.128,1319.42
1620.393,1514.987
1504.159,1772.432
1654.715,1530.387
1592.699,1318.113
1443.332,1364.154
1398.095,1571.854
1414.299,1471.926
1670.319,1390.254
1421.651,1599.782
1659.113,1317.076
1408.802,1586.312
1514.782,1637.181
1519.487,1498.148
1482.792,1559.007
1501.278,1387.09
1778.443,1492.852
1381.317,1398.685
1504.908,1416.437
1505.735,1475.3
1590.263,1443.337
1521.011,1634.102
1379.686,1711.473
1454.813,1311.03
1600.674,1409.489
1370.513,1501.544
1436.876,1385.071
1398.217,1468.181
1544.624,1467.016
1497.175,1718.044
1642.83,1394.44
1313.072,1505.888
1429.481,1785.392
1523.128,1663.118
1298.826,1509.133
1377.633,1649.224
1516.091,1373.115
1485.903,1510.736
1512.853,1604.12
1584.557,1675.502
1351.947,1587.308
1624.899,1376.173
1377.766,1481.249
1449.962,1348.172
1520.926,1445.774
1523.885,1548.727
1518.609,1561.347
1464.26,1478.03
1733.97,1488.632
1568.246,1471.321
1644.073,1287.034
1514.821,1615.985
1467.013,1398.372
1417.885,1364.253
1750.613,1496.819
1662.604,1611.79
1433.709,1505.133
1589.868,1330.176
1532.991,1629.706
1371.366,1648.6
1444.003,1447.988
1757.124,1549.811
1565.452,1478.63
1386.755,1373.803
1282.507,1625.673
1485.145,1525.298
1393.459,1490.309
1737.457,1415.011
1684.526,1467.958
1514.269,1493.91
1494.301,1530.144
1578.701,1388.679
1608.966,1483.525
1466.913,1495.649
1504.815,1407.771
1411.456,1561.336
1466.868,1584.932
1523.667,1352.541
1640.631,1588.458
1544.008,1498.489
1479.946,1545.706
1421.03,1435.934
1628.101,1420.251
1511.807,1441.302
1383.651,1473.735
1494.424,1658.397
1604.306,1496.731
1479.087,1540.543
1609.88,1520.829
1423.274,1451.686
1452.632,1586.57
1479.362,1406.38
1391.758,1432.643
1424.321,1564.074
1562.775,1473.05
1346.6,1461.783
1478.422,1456.855
1679.771,1481.1
1574.838,1404.753
1566.411,1621.675
1554.666,1529.835
1481.462,1517.653
1619.21,1529.607
1573.966,1497.134
1479.758,1582.554
1501.576,1573.118
1614.968,1659.295
1506.436,1362.822
1394.2,1449.198
1490.087,1397.037
1485.928,1587.28
1404.52,1401.115
1581.083,1585.173
1501.225,1509.089
1419.881,1631.163
1559.444,1425.762
1434.052,1575.411
1454.742,1517.654
1445.561,1491.543
1509.027,1624.272
1621.426,1369.418
1533.162,1484.673
1624.024,1449.944
1473.98,1652.836
1468.781,1451.52
1503.887,1457.089
1611.415,1536.331
1604.427,1468.508
1423.203,1513.665
1448.876,1542.233
1350.608,1521.885
1525.642,1593.955
1541.532,1612.368
1386.615,1423.438
1500.509,1518.65
1377.121,1542.186
1445.948,1495.372
1540.148,1475.649
1382.433,1615.437
1396.72,1551.48
1422.664,1626.474
1485.812,1454.393
1673.756,1494.423
1532.308,1568.445
1601.168,1364.371
1557.943,1552.732
1629.116,1453.06
1435.468,1628.019
1490.48,1618.543
1432.185,1566.467
1505.863,1439.515
1640.766,1425.877
1634.565,1467.68
1357.243,1516.953
1634.063,1593.688
1498.845,1413.445
1474.96,1404.183
1544.209,1475.164
1512.307,1682.25
1642.661,1608.295
1374.586,1414.573
1422.721,1508.02
1549.621,1485.929
1600.109,1521.72
1459.581,1449.316
1429.013,1463.538
1485.229,1549.336
1594.035,1638.706
1384.689,1388.967
1405.76,1633.716
1480.62,1485.797
1672.837,1494.453
1650.847,1450.12
1421.784,1370.417
1405.487,1551.132
1577.782,1495.355
1497.413,1390.003
1588.714,1409.254
1376.015,1513.876
1483.297,1655.96
1521.674,1566.617
1484.423,1509.826
1646.276,1361.503
1383.671,1430.698
1677.772,1393.2
1489.519,1506.53
1524.017,1644.859
1570.193,1445.007
1458.024,1397.642
1469.005,1612.003
1505.225,1358.245
1666.495,1471.345
1464.372,1550.105
1384.665,1606.669
1650.956,1445.744
1626.072,1450.873
1425.416,1542.467
1356.822,1498.439
1667.912,1582.989
1456.124,1437.432
1495.811,1449.983
1430.249,1591.168
1432.21,1406.8
1538.186,1502.382
1334.952,1441.727
1619.574,1425.306
1435.546,1570.575
1615.435,1635.349
1443.903,1643.618
1526.156,1405.982
1434.199,1520.309
1688.329,1441.597
1557.214,1672.857
1483.354,1464.984
1511.595,1453.582
1635.263,1382.642
1468.25,1517.466
1607.283,1346.004
1436.738,1468.404
1653.999,1437.336
1411.201,1490.977
1500.587,1371.761
1594.919,1494.739
1494.628,1659.364
1659.318,1309.982
1342.803,1486.854
1393.67,1434.26
1693.187,1466.698
1413.537,1576.072
1610.484,1631.342
1403.465,1447.75
1624.236,1591.466
1506.876,1433.82
1483.534,1662.079
1463.566,1703.146
1432.628,1364.365
1568.825,1459.88
1510.351,1392.037
1365.472,1594.55
1456.739,1452.7
1307.22,1463.734
1319.306,1605.701
1483.957,1647.276
1452.442,1530.916
1597.573,1646.877
1600.667,1670.458
1509.485,1658.708
1417.395,1392.693
1663.796,1572.332
1656.888,1564.27
1436.493,1330.729
1583.488,1516.427
1476.309,1388.703
1614.425,1504.397
1474.512,1472.946
1636.246,1445.217
1310.582,1421.386
1474.345,1525.696
1403.736,1672.119
1466.931,1720.197
1446.515,1393.256
1376.692,1395.752
1440.226,1671.101
1464.386,1634.879
1360.672,1625.312
1450.811,1427.054
1398.908,1676.732
1547.442,1486.145
1411.772,1333.06
1643.934,1461.039
1486.419,1426.229
1316.411,1450.936
1437.529,1555.276
1625.453,1559.396
1585.548,1452.599
1544.639,1388.835
1648.8,1457.247
1493.509,1378.868
1473.812,1635.61
1729.882,1685.097
1396.518,1537.527
1372.598,1453.804
1635.692,1645.124
1617.171,1636.956
1432.753,1560.876
1530.761,1651.169
1429.923,1492.251
1496.06,1545.623
1662.835,1496.386
1492.524,1439.948
1445.112,1462.044
1448.229,1300.234
1752.144,1657.818
1539.725,1475.859
1349.028,1314.909
1416.262,1467.113
1418.3,1664.87
1408.102,1512.718
1583.842,1615.946
1485.042,1368.188
1509.215,1562.507
1670.285,1400.762
1669.212,1431.603
1672.525,1493.536
1287.447,1720.111
1295.748,1486.695
1461.016,1404.633
1451.772,1447.43
1373.074,1521.413
1532.468,1560.971
1588.995,1689.851
1453.077,1413.621
1677.554,1415.473
1387.587,1422.136
1576.543,1610.571
1677.211,1282.913
1405.616,1536.861
1499.531,1620.322
1477.066,1356.261
1545.739,1679.412
1723.941,1478.062
1576.913,1496.969
1589.216,1357.755
1516.896,1393.836
1627.126,1451.226
1651.72,1383.959
1421.403,1283.616
1536.732,1494.808
1608.906,1628.207
1444.702,1634.979
1519.013,1600.343
1532.011,1553.913
1422.474,1481.411
1487.509,1567.612
1432.974,1534.169
1510.386,1401.486
1348.879,1354.319
1464.154,1420.28
1533.575,1589.867
1431.781,1469.671
1521.347,1457.8
1624.169,1603.929
1490.732,1563.927
1521.755,1400.368
1641.78,1438.095
1411.08,1459.884
1570.97,1473.355
1601.508,1395.549
1437.901,1502.063
1543.93,1507.258
1589.702,1490.071
1577.413,1487.703
1518.402,1508.336
1393.945,1506.335
1548.787,1635.606
1393.469,1309.253
1432.053,1477.246
1617.294,1638.397
1463.357,1552.472
1541.995,1491.445
1417.267,1401.99
1608.303,1587.994
1495.151,1521.46
1557.468,1605.007
1498.29,1462.446
1528.544,1581.879
1502.518,1388.754
1646.118,1453.243
1562.586,1426.312
1433.757,1444.813
1475.972,1548.67
1645.546,1295.889
1610.144,1498.194
1477.122,1492.032
1474.765,1444.652
1662.932,1406.833
1440.358,1561.495
1566.407,1656.187
1427.643,1630.896
1414.565,1572.634
1669.66,1386.73
1472.191,1576.835
1565.4,1650.316
1291.119,1546.843
1432.527,1489.45
1480.418,1520.377
1400.105,1447.226
1447.807,1476.706
1443.174,1412.221
1488.736,1450.927
1576.677,1544.017
1447.301,1448.029
1430.62,1527.161
1551.917,1598.167
1539.898,1675.286
1499.249,1676.84
1589.841,1497.109
1563.211,1663.268
1413.998,1274.752
1522.527,1610.51
1458.125,1379.551
1374.687,1501.547
1587.855,1552.448
1510.911,1463.852
1547.308,1428.751
1528.561,1416.859
1623.323,1603.996
1427.078,1565.673
1468.252,1482.954
1490.191,1472.644
1685.898,1263.065
1528.624,1425.686
1495.679,1403.707
1495.528,1495.814
1649.511,1621.523
1446.54,1428.985
1641.505,1479.085
1611.679,1461.967
1424.774,1420.816
1472.527,1584.973
1451.444,1649.52
1529.519,1394.095
1535.564,1476.795
1514.652,1576.288
1618.14,1436.554
1557.14,1688.536
1260.427,1500.361
1511.235,1477.515
1509.714,1416.463
1412.725,1659.334
1451.495,1510.682
1462.8,1609.18
1471.07,1622.201
1452.153,1538.129
1407.291,1455.778
1384.437,1552.838
1436.094,1539.178
1590.306,1435.085
1664.683,1469.382
1500.634,1538.288
1516.033,1426.241
1428.993,1628.452
1636.974,1492.828
1611.699,1433.348
1388.15,1480.507
1423.889,1434.077
1641.93,1245.831
1459.52,1664.87
1482.722,1605.136
1422.867,1526.61
1572.83,1508.612
1415.665,1591.473
1531.98,1413.294
1472.717,1580.993
1449.133,1451.341
1647.081,1465.367
1420.256,1622.181
1403.291,1397.829
1675.257,1364.445
1458.867,1514.957
1644.151,1520.899
1405.635,1477.751
1466.66,1460.806
1489.022,1677.698
1564.659,1592.008
1554.882,1506.942
1610.169,1439.997
1592.904,1423.901
1496.073,1675.198
1593.652,1539.639
1460.136,1361.123
1454.1,1401.919
1647.429,1592.42
1476.574,1240.332
1362.004,1495.85
1454.936,1531.909
1385.008,1448.786
1539.664,1576.817
1579.85,1442.478
1689.462,1547.557
1450.077,1352.734
1261.97,1477.389
1478.74,1481.809
1615.884,1637.661
1468.526,1561.973
1488.193,1456.462
1471.012,1522.16
1697.507,1426.924
1379.114,1469.213
1602.187,1658.347
1440.593,1627.797
1492.018,1545.222
1564.223,1417.135
1429.017,1493.891
1499.281,1407.734
1532.296,1420.136
1422.298,1247.341
1537.34,1468.917
1484.896,1552.259
1491.632,1617.809
1642.725,1699.679
1498.202,1517.406
1380.513,1441.623
1441.128,1625.748
1575.995,1522.235
1533.419,1364.21
1478.052,1525.131
1416.659,1430.498
1630.739,1428.963
1400.673,1284.648
1384.991,1656.218
1512.539,1457.926
1517.178,1686.186
1489.079,1593.31
1427.301,1521.105
1405.362,1478.702
1503.527,1524.7
1645.352,1516.05
1421.524,1482.189
1704.295,1637.892
1310.577,1379.065
1512.814,1505.197
1582.988,1442.51
1611.443,1526.475
1700.269,1443.991
1492.824,1446.766
1470.946,1503.285
1662.144,1374.744
1617.804,1640.507
1375.76,1356.461
1515.413,1510.359
1515.242,1508.305
1656.205,1724.383
1419.195,1400.391
1400.429,1503.095
1505.896,1541.168
1707.809,1499.326
1442.207,1369.001
1615.118,1393.358
1373.355,1531.98
1515.084,1497.382
1511.433,1358.029
1331.614,1377.661
1481.796,1643.194
1532.528,1663.533
1436.562,1536.437
1474.904,1713.28
1338.863,1534.522
1491.019,1626.485
1441.925,1667.307
1436.451,1536.214
1489.335,1588.935
1598.678,1643.826
1399.779,1552.235
1621.949,1610.175
1596.756,1469.474
1479.593,1459.036
1506.267,1520.748
1345.396,1668.466
1309.495,1424.165
1554.227,1524.066
1538.669,1319.158
1514.815,1426.049
1386.527,1358.658
1503.525,1546.677
1729.149,1548.501
1364.945,1506.199
1683.184,1446.264
1586.16,1689.491
1439.956,1634.119
1511.561,1481.911
1612.144,1560.753
1511.451,1538.642
1561.593,1295.991
1546.276,1516.7
1513.347,1404.144
1454.086,1461.687
1681.751,1438.668
1598.005,1412.955
1476.942,1359.693
1311.551,1679.102
1545.104,1341.041
1691.489,1527.909
1437.669,1334.76
1678.971,1499.827
1458.825,1573.737
1529.779,1560.389
1493.573,1456.183
1501.041,1647.763
1624.09,1540.218
1384.864,1399.479
1503.448,1466.756
1512.75,1474.824
1482.607,1624.459
1465.72,1370.713
1528.197,1361.082
1537.231,1390.199
1436.161,1576.688
1551.021,1559.872
1472.359,1494.944
1506.57,1542.992
1474.887,1515.905
1591.474,1499.001
1583.598,1475.033
1384.438,1557.528
1635.697,1465.288
1489.032,1475.232
1554.196,1689.766
1520.319,1591.162
1468.302,1556.697
1361.201,1405.658
1666.188,1474.868
1421.375,1467.255
1504.915,1482.616
1378.685,1350.198
1528.612,1539.081
1461.523,1409.683
1579.632,1625.705
1502.479,1582.751
1606.996,1515.404
1597.108,1468.151
1399.474,1534.158
1483.479,1504.631
1325.689,1512.183
1478.947,1519.379
1488.313,1457.585
1622.325,1330.913
1542.491,1489.155
1445.368,1435.946
1555.509,1403.194
1661.21,1643.4
1459.633,1515.351
1397.579,1465.509
1542.7,1561.902
1538.006,1482.639
1534.389,1558.337
1415.805,1478.125
1533.148,1453.21
1607.105,1304.724
1448.575,1326.837
1473.309,1485.661
1436.978,1505.47
1560.498,1385.545
1604.118,1561.124
1497.323,1626.401
1526.235,1495.207
1533.239,1494.41
1561.164,1435.091
1629.034,1601.219
1526.023,1458.84
1551.432,1571.363
1299.196,1535.627
1612.632,1416.425
1585.82,1612.049
1531.562,1410.416
1499.828,1463.763
1549.189,1463.938
1616.053,1537.904
1434.925,1390.933
1363.259,1675.576
1428.719,1569.181
1579.299,1354.892
1447.324,1480.317
1478.944,1614.608
1583.261,1547.332
1400.441,1546.697
1468.806,1550.707
1470.735,1505.919
1405.156,1650.953
1306.606,1623.902
1559.984,1516.267
1683.944,1567.535
1401.262,1553.614
1425.417,1288.126
1453.143,1626.312
1636.082,1392.093
1578.74,1417.32
1457.471,1440.933
1510.321,1455.717
1601.062,1494.138
1664.016,1644.337
1535.721,1540.716
1563.795,1551.642
1582.8,1578.952
1283.34,1439.91
1628.619,1527.645
1435.118,1650.417
1301.889,1586.037
1348.155,1430.203
1507.228,1415.1
1687.891,1606.961
1596.012,1582.113
1528.303,1633.82
1552.961,1590.884
1401.271,1291.914
1541.315,1405.175
1321.978,1492.87
1549.303,1451.714
1638.865,1473.169
1535.122,1587.134
1389.31,1462.614
1518.412,1608.79
1376.137,1435.789
1418.588,1403.916
1613.116,1359.769
1514.335,1564.703
1565.59,1303.781
1413.19,1356.33
1585.17,1608.08
1438.347,1570.045
1566.786,1359.704
1511.067,1591.646
1455.596,1387.715
1651.635,1703.206
1549.786,1578.255
1647.789,1279.995
1620.463,1434.231
1482.085,1577.417
1571.112,1424.445
1636.468,1459.566
1551.444,1384.158
1492.22,1575.113
1556.783,1298.259
1545.408,1549.344
1557.553,1460.399
1595.592,1595.128
1351.377,1576.596
1277.508,1673.245
1650.276,1456.571
1345.075,1401.082
1588.904,1483.445
1536.409,1477.077
1646.833,1558.344
1467.155,1425.782
1440.75,1463.9
1477.237,1419.487
1577.202,1605.194
1602.93,1681.595
1590.256,1660.456
1553.369,1270.252
1449.202,1680.502
1578.643,1518.32
1446.391,1612.077
1379.411,1320.375
1373.969,1544.502
1265.986,1606.63
1440.755,1437.05
1459.727,1363.692
1637.157,1552.812
1459.675,1559.57
1572.994,1289.332
1557.635,1492.546
1444.922,1608.202
1711.532,1546.33
1433.03,1565.71
1574.194,1364.639
1644.082,1658.846
1625.438,1336.094
1460.674,1383.472
1537.394,1561.633
1576.572,1583.289
1533.945,1471.337
1628.629,1667.804
1427.201,1635.124
1585.294,1566.04
1481.278,1450.604
1617.816,1723.917
1439.278,1355.545
1579.22,1332.903
1283.105,1422.168
1576.08,1644.879
